,,,,,,,,,,,,,,,,,,,,,,Reload,,,Reload,,,Reload,,,,,,,,,,,,,,,
Linda White,https://www.alp.org.au/our-people/our-people/linda-white/,Female,,Australian Labor Party,https://www.alp.org.au/our-people/our-people/linda-white/,Senate,https://www.alp.org.au/our-people/our-people/linda-white/,VIC,https://www.alp.org.au/our-people/our-people/linda-white/,Left - Labour,https://www.theguardian.com/australia-news/2022/mar/14/unionist-linda-white-leads-race-to-replace-victorian-labor-senator-kim-carr,Australian Services Union,https://www.alp.org.au/our-people/our-people/linda-white/,Unknown,,01/01/1959,https://www.theage.com.au/national/victoria/after-three-decades-as-political-warrior-kim-carr-bows-out-20220326-p5a87g.html,Bachelor Degree,https://www.linkedin.com/in/linda-white-52898718/,Society and culture (incl Law),https://www.linkedin.com/in/linda-white-52898718/,Lawyers,https://www.linkedin.com/in/linda-white-52898718/,20,Safe,Senate tbc,N,n/a,n/a,Stephen,FALSE,FALSE,Age only - no date of birth,,,Bachelor Degree Level,Bachelor Degree Level,Law/Commerce,Law,Law,Lawyers,Law/Commerce,
Edwina Andrew,https://www.alp.org.au/our-people/our-people/edwina-andrew/,Female,,Australian Labor Party,https://www.alp.org.au/our-people/our-people/edwina-andrew/,Senate,https://www.alp.org.au/our-people/our-people/edwina-andrew/,QLD,https://www.alp.org.au/our-people/our-people/edwina-andrew/,Unknown,,No union,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,https://anthonyalbanese.com.au/media-centre/townsville-doorstop-interview-10-june-2021,0,Swing,Senate tbc,N,n/a,n/a,Stephen,FALSE,FALSE,,,,,Unknown,,Social Services,Social Services,,Unknown,
Fatima Payman,https://www.alp.org.au/our-people/our-people/fatima-payman/,Female,,Australian Labor Party,https://www.alp.org.au/our-people/our-people/fatima-payman/,Senate,https://www.alp.org.au/our-people/our-people/fatima-payman/,WA,https://www.alp.org.au/our-people/our-people/fatima-payman/,Unknown,,United Services Union,https://www.alp.org.au/our-people/our-people/fatima-payman/,Islam,https://www.alp.org.au/our-people/our-people/fatima-payman/,Unknown,,Unknown,,Unknown,,Unknown,,0,Swing,Senate tbc,N,n/a,n/a,Stephen,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,
Sherry Sufi,https://www.tallyroom.com.au/aus2022/wasen2022,Male ,,Liberal Party of Australia,https://www.tallyroom.com.au/aus2022/wasen2022,Senate,https://www.tallyroom.com.au/aus2022/wasen2022,WA,https://www.tallyroom.com.au/aus2022/wasen2022,Unknown,,n/a,n/a,Unknown,,Unknown,,Postgraduate,https://www.sherrysufi.com/,Society and culture (incl Law),https://www.sherrysufi.com/,Political,https://www.sherrysufi.com/,-20,Unlikely,Senate tbc,N,n/a,n/a,Stephen,FALSE,FALSE,,,,Doctoral Degree Level,Postgraduate Degree,Linguistics,Technology,Technology,Political Staffers,Linguistics,
Kerrynne Liddle,https://saliberal.org.au/team/kerrynne-liddle,Female,,Liberal Party of Australia,https://saliberal.org.au/team/kerrynne-liddle,Senate,https://saliberal.org.au/team/kerrynne-liddle,SA,https://saliberal.org.au/team/kerrynne-liddle,Unknown,,n/a,n/a,Unknown,,Unknown,,Postgraduate,https://www.linkedin.com/in/kerrynne-liddle-9935bb1a7/,Management and Commerce,https://www.linkedin.com/in/kerrynne-liddle-9935bb1a7/,Other,https://www.linkedin.com/in/kerrynne-liddle-9935bb1a7/,0,Swing,Senate tbc,N,n/a,n/a,Stephen,FALSE,FALSE,,,,Master Degree Level,Postgraduate Degree,Business,Indigenous HR,Indigenous HR,Managers,Business,
Kacey Lam,https://www.facebook.com/kaceylamevansliberal/?ref=py_c,Female,,Liberal Party of Australia,https://www.facebook.com/kaceylamevansliberal/?ref=py_c,Senate,https://www.facebook.com/kaceylamevansliberal/?ref=py_c,ACT,https://www.facebook.com/kaceylamevansliberal/?ref=py_c,Unknown,,n/a,n/a,Unknown,,Unknown,,Bachelor Degree,https://www.facebook.com/kaceylamevansliberal/about_details,Society and culture (incl Law),https://www.facebook.com/kaceylamevansliberal/about_details,Other,https://www.facebook.com/kaceylamevansliberal/about_details,-20,Unlikely,Senate tbc,N,n/a,n/a,Stephen,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Indigenous Studies,Corporate Affairs,Corporate Affairs,Managers,Indigenous Studies,
Jana Stewart,https://www.aph.gov.au/Senators_and_Members,Female,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Senate,https://www.aph.gov.au/Senators_and_Members,VIC,https://www.aph.gov.au/Senators_and_Members,Unknown,,Unknown,,Unknown,,Unknown,,Postgraduate,https://www.emilyslist.org.au/2019_federal_election_all_candidates,Society and culture (incl Law),https://www.emilyslist.org.au/2019_federal_election_all_candidates,Other,https://www.theage.com.au/politics/victoria/history-making-opportunity-jana-stewart-sworn-in-as-kitching-s-senate-replacement-20220406-p5ab7l.html,20,Safe,Senate tbc,Y,2022,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=299352,Trudy,TRUE,FALSE,,,,Master Degree Level,Postgraduate Degree,Family Therapy,Ministerial Adviser / Public Servant,Ministerial Adviser / Public Servant,Community and personal service workers,Family Therapy,
Bridget McKenzie,https://www.aph.gov.au/Senators_and_Members,Female,,The Nationals,https://www.aph.gov.au/Senators_and_Members,Senate,https://www.aph.gov.au/Senators_and_Members,VIC,https://www.aph.gov.au/Senators_and_Members,Nationals,n/a,n/a,n/a,Unknown,,27/12/1969,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=207825,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=207825,Education,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=207825,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=207825,20,Safe,Senate tbc,Y,2010,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=207825,Trudy,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Teaching,Education,Education,Teachers,Teaching,
Glenn Sterle,https://www.aph.gov.au/Senators_and_Members,Male ,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Senate,https://www.aph.gov.au/Senators_and_Members,WA,https://www.aph.gov.au/Senators_and_Members,Right - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,Transport Workers Union of Australia,https://www.aph.gov.au/-/media/Committees/Senate/committee/interests_ctte/Statements_2019_46th_Parl/SterleG_Astat_190708.pdf?la=en&hash=202E43773ED3B6ECB334980344977E45DB1D3417,Unknown,,03/01/1960,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=e68,Up to Year 12 or Equiv,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=e68,n/a,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=e68,Unions,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=e68,20,Safe,Senate tbc,Y,2004,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=e68,Trudy,TRUE,FALSE,,,,Year 12 or lower,Year 12 or lower,n/a,Union official,Union official,Union Officials,n/a,
Katy Gallagher,https://www.aph.gov.au/Senators_and_Members,Female,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Senate,https://www.aph.gov.au/Senators_and_Members,ACT,https://www.aph.gov.au/Senators_and_Members,Left - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,No union,https://www.aph.gov.au/-/media/Committees/Senate/committee/interests_ctte/Statements_2019_46th_Parl/GallagherK_Astat_190715.pdf?la=en&hash=488A662038A29ADD08E0B3825F6D0A17A005A6F8,Unknown,,18/03/1970,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=ING,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=ING,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=ING,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=ING,20,Safe,Senate tbc,Y,2015,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=ING,Trudy,TRUE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Arts,Community Worker,Community Worker,Community and personal service workers,Arts,
Sue Lines,https://www.aph.gov.au/Senators_and_Members,Female,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Senate,https://www.aph.gov.au/Senators_and_Members,WA,https://www.aph.gov.au/Senators_and_Members,Left - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,United Workers Union (incl United Voice),https://www.aph.gov.au/-/media/Committees/Senate/committee/interests_ctte/Statements_2019_46th_Parl/LinesS_Astat_190722.pdf?la=en&hash=15FC22C517914D6FD3CA859E88815FC957D65651,Unknown,,15/12/1953,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=112096,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=112096,Education,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=112096,Unions,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=112096,20,Safe,Senate tbc,Y,2013,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=112096,Trudy,TRUE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Education,Union official,Union official,Union Officials,Education,
Andrew McLachlan,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,Senate,https://www.aph.gov.au/Senators_and_Members,SA,https://www.aph.gov.au/Senators_and_Members,Modern/Moderate Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,14/01/1966,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=287062,Postgraduate,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=287062,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=287062,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=287062,20,Safe,Senate tbc,Y,2020,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=287062,Trudy,TRUE,FALSE,,,,Master Degree Level,Postgraduate Degree,Law. MBA,Banking and Finance,Banking and Finance,Managers,Law. MBA,
Eric Abetz,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,Senate,https://www.aph.gov.au/Senators_and_Members,TAS,https://www.aph.gov.au/Senators_and_Members,National Right - Liberal,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,25/01/1958,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=N26,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=N26,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=N26,Lawyers,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=N26,0,Swing,Senate tbc,Y,1994,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=N26,Trudy,TRUE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Law,Law,Law,Lawyers,Law,
Jonno Duniam,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,Senate,https://www.aph.gov.au/Senators_and_Members,TAS,https://www.aph.gov.au/Senators_and_Members,National Right - Liberal,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,31/12/1982,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=263418,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=263418,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=263418,Political,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=263418,20,Safe,Senate tbc,Y,2016,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=263418,Trudy,TRUE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Law,Politics,Politics,Political Staffers,Law,
Anne Urquhart,https://www.aph.gov.au/Senators_and_Members,Female,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Senate,https://www.aph.gov.au/Senators_and_Members,TAS,https://www.aph.gov.au/Senators_and_Members,Left - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,No union,https://www.aph.gov.au/-/media/Committees/Senate/committee/interests_ctte/Statements_2019_46th_Parl/UrquhartA_Astat_190710.pdf?la=en&hash=8278B5C0099CC608760007B7B1FC71290FCB6588,Unknown,,18/10/1957,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=231199,Up to Year 12 or Equiv,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=231199,n/a,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=231199,Unions,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=231199,20,Safe,Senate tbc,Y,2010,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=231199,Trudy,TRUE,FALSE,,,,Year 12 or lower,Year 12 or lower,n/a,Union official,Union official,Union Officials,n/a,
Wendy Askew,https://www.aph.gov.au/Senators_and_Members,Female,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,Senate,https://www.aph.gov.au/Senators_and_Members,TAS,https://www.aph.gov.au/Senators_and_Members,Unaligned - Liberals,https://www.theage.com.au/interactive/2021/libFactions/mainLP.html?resizable=true,n/a,n/a,Unknown,,16/03/1963,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=281558,Advanced Diploma/Diploma/Assoc Diploma,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=281558,Management and Commerce,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=281558,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=281558,20,Safe,Senate tbc,Y,2019,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=281558,Trudy,TRUE,FALSE,,,,Diploma Level,Advanced Diploma/Diploma/Assoc Diploma,Business Management,Politics,Politics,Managers,Business Management,
Malarndirri McCarthy,https://www.aph.gov.au/Senators_and_Members,Female,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Senate,https://www.aph.gov.au/Senators_and_Members,NT,https://www.aph.gov.au/Senators_and_Members,Left - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,No union,https://www.aph.gov.au/-/media/Committees/Senate/committee/interests_ctte/Statements_2019_46th_Parl/McCarthyM_Astat_190729.pdf?la=en&hash=4E76A5AB4EC5ABA2CDD52A1504765D07E5310AAE,Unknown,,19/04/1970,https://allfamousbirthday.com/malarndirri-mccarthy/,Up to Year 12 or Equiv,None listed on APH.gov.au,n/a,n/a,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=122087,20,Safe,Senate tbc,Y,2016,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=122087,Trudy,TRUE,FALSE,,,,Year 12 or lower,Year 12 or lower,n/a,Journalist,Journalist,Journalists,n/a,
Mary-Lou Jarvis,https://www.aec.gov.au/election/candidates.htm,Female,,Liberal Party of Australia,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,NSW,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Vicky Mcgahey,https://www.aec.gov.au/election/candidates.htm,Female,,Liberal Party of Australia,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,NSW,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Shireen Morris,https://www.aec.gov.au/election/candidates.htm,Female,,Liberal Party of Australia,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,NSW,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,0,Swing,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Mich-Elle Elizabeth Myers,https://www.aec.gov.au/election/candidates.htm,Female,,Liberal Party of Australia,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,NSW,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Kylie Anne Rose,https://www.aec.gov.au/election/candidates.htm,Female,,Liberal Party of Australia,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,NSW,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
James Warren-Smith,https://www.aec.gov.au/election/candidates.htm,Male ,,Liberal Party of Australia,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,NSW,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Kate Ganley,https://www.aec.gov.au/election/candidates.htm,Female,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,NT,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Nicole Tobin,https://www.aec.gov.au/election/candidates.htm,Female,,Liberal National Party of Queensland,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,QLD,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Andrew Cripps,https://www.aec.gov.au/election/candidates.htm,Male ,,Liberal National Party of Queensland,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,QLD,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Fiona Ward,https://www.aec.gov.au/election/candidates.htm,Female,,Liberal National Party of Queensland,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,QLD,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Christina Warry,https://www.aec.gov.au/election/candidates.htm,Female,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,QLD,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Jen Henderson,https://www.aec.gov.au/election/candidates.htm,Female,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,QLD,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Richard Pascoe,https://www.aec.gov.au/election/candidates.htm,Male ,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,QLD,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Tania Stock,https://www.aec.gov.au/election/candidates.htm,Female,,Liberal Party of Australia,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,SA,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Trimann Gill,https://www.aec.gov.au/election/candidates.htm,Male ,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,SA,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,0,Swing,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Joanne Sutton,https://www.aec.gov.au/election/candidates.htm,Female,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,SA,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Belinda Owens,https://www.aec.gov.au/election/candidates.htm,Female,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,SA,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Lisa Blandford,https://www.aec.gov.au/election/candidates.htm,Female,,The Nationals,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,SA,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Damien Buijs,https://www.aec.gov.au/election/candidates.htm,Male ,,The Nationals,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,SA,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Wayne Roberts,https://www.aec.gov.au/election/candidates.htm,Male ,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,TAS,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Chris Gourlay,https://www.aec.gov.au/election/candidates.htm,Male ,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,TAS,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Chrestyna Kmetj,https://www.aec.gov.au/election/candidates.htm,Female,,Liberal Party of Australia,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,VIC,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Mick Harrington,https://www.aec.gov.au/election/candidates.htm,Male ,,The Nationals,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,VIC,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
David Burgess,https://www.aec.gov.au/election/candidates.htm,Male ,,Liberal Party of Australia,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,VIC,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Casey Nunn,https://www.aec.gov.au/election/candidates.htm,Female,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,VIC,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,0,Swing,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Megan Bridger-Darling,https://www.aec.gov.au/election/candidates.htm,Female,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,VIC,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Josh Mcfarlane,https://www.aec.gov.au/election/candidates.htm,Male ,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,VIC,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Vicki Helps,https://www.aec.gov.au/election/candidates.htm,Female,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Senate,https://www.aec.gov.au/election/candidates.htm,WA,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,Senate tbc,N,n/a,,New,,,,,,,,,,,,,
Nell McGill,https://www.tallyroom.com.au/aus2022/shortland2022,Female,Based on name & picture,Liberal Party of Australia,https://www.tallyroom.com.au/aus2022/shortland2022,Shortland,https://www.tallyroom.com.au/aus2022/shortland2022,NSW,https://www.aph.gov.au/Senators_and_Members,Unknown,,n/a,n/a,Unknown,,Unknown,,Postgraduate,https://www.linkedin.com/in/nell-mcgill-31866817/details/education/,Society and culture (incl Law),https://www.linkedin.com/in/nell-mcgill-31866817/details/education/,Lawyers,https://www.liberal.org.au/member/nell-mcgill,-4.4,Swing,,N,n/a,n/a,Nick,FALSE,FALSE,,,,Diploma Level,Graduate Diploma/Graduate Certificate,Law,Law,Law,Lawyers,Law,Yes
